0, 1
0, 2
0, 3
0, 48
1, 0
2, 0
3, 0
3, 4
3, 42
4, 3
4, 5
4, 15
5, 4
5, 6
6, 5
6, 7
6, 16
7, 6
7, 8
8, 7
8, 9
8, 15
9, 8
9, 10
9, 13
10, 9
10, 11
11, 10
11, 12
12, 11
12, 13
13, 9
13, 12
13, 14
14, 13
15, 4
15, 8
16, 6
16, 17
16, 18
17, 16
18, 16
18, 19
19, 18
19, 20
19, 27
20, 19
20, 21
21, 20
21, 22
21, 26
22, 21
22, 23
23, 22
23, 24
24, 23
24, 25
25, 24
25, 26
26, 21
26, 25
27, 19
27, 28
27, 29
28, 27
29, 27
29, 30
30, 29
30, 31
31, 30
31, 32
32, 31
32, 33
32, 37
33, 32
33, 34
34, 33
34, 35
34, 38
35, 34
35, 36
36, 35
36, 37
37, 32
37, 36
38, 34
38, 39
38, 40
38, 41
39, 38
40, 38
41, 38
42, 3
42, 43
42, 47
43, 42
43, 44
44, 43
44, 45
45, 44
45, 46
46, 45
46, 47
47, 42
47, 46
48, 0
