0, 1
1, 0
1, 2
1, 7
2, 1
2, 3
3, 2
3, 4
3, 8
4, 3
4, 5
5, 4
5, 6
5, 7
6, 5
7, 1
7, 5
8, 3
8, 9
9, 8
9, 10
9, 29
10, 9
10, 11
11, 10
11, 12
11, 13
12, 11
13, 11
13, 14
13, 17
14, 13
14, 15
14, 28
15, 14
15, 16
15, 25
16, 15
16, 17
16, 18
17, 13
17, 16
18, 16
18, 19
18, 20
19, 18
20, 18
20, 21
21, 20
21, 22
22, 21
22, 23
23, 22
23, 24
24, 23
25, 15
25, 26
26, 25
26, 27
27, 26
27, 28
28, 14
28, 27
29, 9
29, 30
29, 31
30, 29
31, 29
31, 32
32, 31
32, 33
33, 32
33, 34
34, 33
34, 35
34, 41
35, 34
35, 36
36, 35
36, 37
36, 39
37, 36
37, 38
38, 37
39, 36
39, 40
40, 39
40, 41
41, 34
41, 40
