0, 1
0, 2
0, 3
0, 38
1, 0
2, 0
3, 0
3, 4
3, 5
4, 3
5, 3
5, 6
5, 10
6, 5
6, 7
7, 6
7, 8
7, 23
8, 7
8, 9
9, 8
9, 10
9, 11
10, 5
10, 9
11, 9
11, 12
11, 13
12, 11
13, 11
13, 14
14, 13
14, 15
14, 16
15, 14
16, 14
16, 17
16, 22
17, 16
17, 18
18, 17
18, 19
19, 18
19, 20
19, 21
20, 19
21, 19
21, 22
22, 16
22, 21
23, 7
23, 24
23, 27
24, 23
24, 25
25, 24
25, 26
25, 28
26, 25
26, 27
27, 23
27, 26
28, 25
28, 29
28, 30
28, 37
29, 28
30, 28
30, 31
31, 30
31, 32
31, 36
32, 31
32, 33
33, 32
33, 34
34, 33
34, 35
35, 34
35, 36
36, 31
36, 35
37, 28
38, 0
